ID_COMPRA,ID_PROVEEDOR,Puerto,Precio_envio,Fecha,Tiempo_de_Envio
21583728,62711079,Chancay,115,2025-09-23,20
49033996,17642697,Chancay,262,2025-05-07,25
31080916,53051815,Chancay,297,2025-03-27,25
63301141,77849519,Callao,425,2024-09-01,37
34098992,18275465,Callao,440,2023-05-03,40
26912786,10982064,Callao,300,2023-01-17,45
12923035,98527001,Callao,457,2023-11-06,36
87695159,40066322,Callao,410,2023-03-16,36
43635354,18179781,Chancay,191,2025-04-13,19
88128787,22258722,Chancay,265,2025-05-14,22
60396258,62477977,Callao,385,2023-10-20,41
30222091,82248128,Callao,395,2023-02-21,45
92005690,99190501,Callao,423,2024-03-12,39
39258626,29111996,Callao,367,2023-03-09,34
14826778,15709686,Chancay,228,2025-03-13,23
33044577,95019700,Chancay,218,2025-05-05,24
11763560,47507261,Callao,303,2023-10-27,34
17930106,59283244,Callao,448,2024-06-20,34
26117609,97774817,Callao,423,2023-12-07,41
14564353,94327055,Callao,486,2023-02-26,33
71456887,87676918,Callao,349,2023-12-23,41
85857022,51191021,Callao,492,2024-12-27,33
73677154,65673697,Chancay,238,2025-03-08,18
56079200,29215832,Callao,334,2024-09-20,39
35971670,99883719,Chancay,249,2025-09-01,18
46399474,44724506,Chancay,269,2025-05-20,18
56428396,60243229,Callao,490,2024-04-22,31
59802081,29399194,Callao,360,2023-06-04,35
10612366,51379756,Chancay,205,2025-01-04,18
80601606,61733571,Callao,344,2024-03-21,36
13010665,17178412,Callao,392,2024-06-11,40
18079767,70770352,Callao,434,2023-09-05,33
58697717,33090927,Chancay,205,2025-01-22,19
48905209,57467456,Chancay,272,2025-07-14,18
11643363,99991444,Callao,345,2024-02-29,34
53466913,11425380,Chancay,299,2025-03-19,20
11626488,88181261,Chancay,101,2025-02-21,24
47845777,93718946,Callao,414,2023-03-17,39
82976041,62439734,Chancay,160,2025-09-05,24
34701008,39609761,Callao,381,2023-01-15,35
50717702,10683674,Chancay,284,2025-07-12,20
83304801,55249992,Chancay,186,2025-04-15,18
65364918,77221226,Callao,389,2024-09-12,43
24273999,40264657,Callao,362,2023-04-08,40
66265234,58336999,Callao,315,2024-02-17,45
32071536,63016051,Chancay,201,2025-06-27,23
24491103,11105730,Chancay,100,2025-06-19,25
42747666,33355995,Callao,444,2024-09-06,45
30596215,41907682,Chancay,131,2025-03-24,23
92005934,99277425,Chancay,226,2025-07-18,24
85314554,86210638,Chancay,289,2025-08-31,23
72957898,52029565,Chancay,102,2025-12-20,21
21561534,68510402,Chancay,267,2025-12-07,21
72845410,21205785,Callao,364,2024-01-13,33
70037715,64492043,Callao,417,2024-01-16,40
98030135,26509041,Callao,404,2023-05-09,37
61353137,55889732,Callao,302,2024-03-10,41
69846227,15307998,Callao,476,2024-09-05,45
20744859,11801549,Callao,340,2024-03-21,41
67383592,88778305,Chancay,230,2025-09-09,23
53178814,21525609,Callao,482,2023-05-30,33
56125710,82712787,Callao,423,2023-02-15,39
88769087,32641400,Callao,366,2024-04-11,30
36312260,72172229,Callao,311,2023-12-05,42
63771513,28363173,Callao,389,2024-05-23,42
54273552,23562627,Callao,317,2024-06-07,45
82181036,60281290,Callao,305,2023-09-04,43
31707589,17739369,Callao,340,2023-02-16,44
34608501,99708968,Chancay,251,2025-09-24,18
43323838,77491422,Callao,479,2023-12-07,30
88108561,19299269,Callao,389,2023-08-29,31
28480849,29377030,Callao,482,2024-08-07,31
69716130,25127989,Chancay,214,2025-07-21,22
35347728,75847053,Callao,493,2024-01-03,38
71427245,23575513,Callao,363,2024-12-07,38
45063635,38049721,Callao,380,2024-10-31,40
30415280,56872838,Callao,393,2023-11-09,45
22432411,45282485,Callao,339,2024-05-13,40
97393797,15636150,Chancay,134,2025-03-29,24
92077308,50018913,Callao,462,2023-07-24,40
13145562,79413241,Chancay,232,2025-11-27,19
24158377,77144684,Chancay,291,2025-11-29,19
98990990,96149060,Callao,358,2024-10-31,34
68482503,88728754,Callao,447,2023-03-24,45
67649355,62179080,Callao,453,2023-03-21,32
51143478,92613036,Chancay,123,2025-02-20,20
15261113,55048229,Callao,486,2023-05-22,34
43682505,85980906,Chancay,253,2025-07-11,19
48584396,61132108,Callao,425,2024-07-21,32
89931369,98668133,Chancay,229,2025-05-29,18
33106049,34035908,Callao,393,2024-07-20,41
83161156,86960853,Callao,368,2024-02-11,32
52274877,96328313,Callao,407,2023-11-30,32
89060748,14093580,Chancay,250,2025-10-31,18
52930056,80607998,Chancay,274,2025-07-03,18
13823235,11760905,Callao,493,2024-08-07,43
79847220,42911463,Callao,382,2024-08-27,38
69008372,70058580,Callao,440,2024-12-09,44
53334878,26033918,Callao,463,2023-01-05,34
44601303,35548582,Chancay,248,2025-02-09,20
38442513,18466881,Chancay,265,2025-05-17,20
49231707,36454459,Chancay,215,2025-05-10,21
37507064,49950291,Callao,492,2023-04-02,36
87895791,23625891,Callao,369,2024-03-25,38
87194753,27662229,Chancay,293,2025-05-17,19
80099552,62871977,Callao,494,2023-02-15,38
44191147,46784752,Callao,447,2024-03-24,30
92840374,59584458,Callao,452,2024-08-15,31
40817420,57534983,Callao,318,2024-12-20,39
61414067,61940555,Callao,469,2024-06-05,34
59096862,74787657,Callao,467,2023-09-20,38
16641671,69876698,Callao,326,2024-08-05,42
23411246,74159506,Callao,399,2024-11-21,39
36957830,89666900,Chancay,275,2025-01-16,24
57156145,80472114,Chancay,113,2025-05-01,19
90249001,76646418,Callao,491,2023-10-21,43
77514701,98365102,Callao,499,2023-02-06,45
48133821,53472448,Callao,413,2024-03-15,45
14996941,46543832,Callao,387,2024-05-19,35
28167605,38816377,Callao,403,2023-07-08,44
64496370,85256898,Callao,486,2024-02-29,34
76172133,95089492,Callao,361,2024-11-04,36
38379088,66301567,Chancay,159,2025-07-16,23
61853755,39760606,Callao,477,2024-01-27,31
48430568,81654075,Callao,345,2023-10-11,36
33060692,43425293,Callao,440,2023-08-11,44
28818440,25428717,Callao,370,2023-07-06,30
26791616,32702888,Chancay,163,2025-11-17,23
77051571,15568800,Callao,436,2023-07-08,33
46510638,18288834,Callao,301,2023-01-11,41
89272700,92793722,Chancay,179,2025-02-21,22
36019133,34147391,Callao,347,2024-02-29,41
33443834,98347233,Chancay,130,2025-05-05,20
29155616,59308485,Callao,335,2024-12-19,36
89815217,61089081,Callao,405,2024-05-13,39
34789614,64454933,Chancay,263,2025-12-09,20
83554114,90258764,Chancay,112,2025-12-31,22
27528910,13924233,Chancay,292,2025-12-29,23
69356128,62529445,Callao,413,2024-09-29,35
48347602,64629887,Chancay,189,2025-09-29,19
34389401,80613589,Callao,454,2024-05-13,43
59641872,97764485,Chancay,101,2025-08-17,21
80451068,51758639,Callao,438,2023-09-20,32
31869786,15009597,Callao,332,2023-06-26,43
84020493,27433755,Callao,308,2023-04-24,30
81362682,40237944,Callao,476,2023-12-03,43
51013054,81431422,Callao,478,2024-12-30,35
15716925,98251820,Callao,336,2023-06-04,37
31836307,87523602,Chancay,186,2025-08-27,18
14502515,75401396,Callao,411,2023-02-22,44
20225796,48235672,Callao,307,2024-12-11,41
37962770,95768696,Callao,345,2023-05-06,45
20113737,12470978,Chancay,176,2025-11-08,19
12376726,64185506,Callao,359,2024-04-06,40
30124872,59740108,Callao,491,2023-05-24,39
22247319,89130562,Chancay,141,2025-08-29,19
17204746,78831163,Chancay,132,2025-02-28,18
65868753,93869908,Chancay,276,2025-10-12,20
15543405,66673030,Callao,399,2023-06-10,33
80551265,56746504,Chancay,296,2025-01-24,25
98424439,29578435,Callao,374,2024-07-29,35
63832788,20331208,Callao,409,2024-12-08,37
10078545,69647205,Callao,379,2024-05-27,41
93322435,58082796,Callao,481,2024-01-22,30
53330638,22238040,Callao,409,2023-04-23,35
95431480,82600627,Callao,321,2023-03-26,34
50488279,35719534,Callao,442,2024-12-10,40
49850239,72262621,Callao,353,2024-12-15,45
74838204,36575789,Callao,371,2023-05-27,40
49552324,76466056,Chancay,167,2025-10-18,23
60359506,67877408,Callao,324,2024-05-23,39
95946860,85727186,Callao,490,2024-08-11,40
82028482,39405322,Callao,424,2024-09-27,35
61719742,67051428,Callao,333,2024-12-27,38
55183455,17183400,Callao,367,2023-04-15,33
82791948,99021616,Callao,382,2024-04-16,38
88236820,65300031,Callao,304,2024-04-12,33
82851450,35396122,Callao,307,2024-12-28,37
81580466,39582961,Chancay,170,2025-09-13,25
97382402,54368034,Chancay,208,2025-06-12,24
60627561,58979067,Callao,328,2024-02-10,33
46227246,34681865,Callao,336,2024-04-04,38
21622446,42057751,Callao,390,2023-02-17,39
92031810,12417990,Chancay,180,2025-11-09,23
91293381,87092028,Callao,381,2023-05-08,44
22182996,42716630,Chancay,146,2025-12-16,19
18957215,95120206,Callao,448,2023-03-22,40
16899835,72306770,Chancay,196,2025-04-01,25
52815456,40438091,Chancay,223,2025-05-28,24
74879505,25649341,Callao,322,2024-09-01,34
58761326,65582529,Chancay,108,2025-12-06,24
35408187,35507938,Chancay,197,2025-09-15,24
64364132,94544632,Chancay,148,2025-04-03,18
89104296,55027166,Callao,361,2024-12-27,43
37393497,56440698,Callao,422,2024-05-13,32
15557212,67156481,Callao,450,2023-08-23,35
98857662,81853206,Chancay,137,2025-12-13,20
93851981,87023614,Callao,334,2023-05-08,30
47894043,33605229,Callao,348,2024-07-28,42
88936420,63772131,Callao,413,2023-10-04,39
90717639,99543991,Chancay,189,2025-05-20,23
25663779,90029649,Callao,365,2024-08-23,38
46760758,72840100,Callao,347,2023-12-01,31
84629240,88398349,Chancay,174,2025-08-01,18
19309618,95240586,Callao,499,2024-05-20,32
16883711,54379355,Chancay,278,2025-09-20,20
62047514,43765763,Chancay,129,2025-03-15,20
55885091,93528150,Callao,301,2023-08-10,39
76669242,76344316,Chancay,146,2025-02-07,18
31463709,91765706,Callao,400,2024-09-04,30
17964952,72151932,Callao,484,2023-06-03,42
62802632,50451110,Callao,387,2024-02-19,31
79443956,52913598,Callao,423,2023-11-06,34
94344354,55727180,Callao,386,2023-01-06,41
22012013,23657863,Chancay,139,2025-04-30,23
22315478,48873508,Callao,311,2023-11-16,33
78342930,23452071,Callao,366,2024-05-30,44
52117834,91071279,Callao,482,2023-08-25,45
73373954,30010358,Chancay,223,2025-02-08,23
91759396,56903415,Callao,449,2023-01-07,43
94103597,98670060,Chancay,282,2025-02-11,24
15275200,27490320,Callao,354,2023-11-26,37
19220933,30967302,Callao,373,2023-05-29,43
56290713,84521973,Chancay,234,2025-06-07,25
54485212,47937379,Callao,370,2023-03-13,40
66544280,10198005,Callao,399,2024-12-15,36
27321551,29907085,Chancay,261,2025-06-14,19
85428080,88055438,Chancay,148,2025-10-09,22
51439701,49968193,Callao,487,2024-08-28,35
21285064,85584898,Chancay,220,2025-03-23,20
58251711,60618474,Callao,335,2023-09-20,30
17471465,26285913,Callao,348,2023-08-15,38
33326488,27628160,Callao,325,2024-12-29,37
24763044,33743929,Callao,487,2024-08-16,31
71162320,34193640,Callao,486,2024-11-05,30
32548254,89056615,Chancay,275,2025-05-31,25
13587623,64039067,Chancay,181,2025-12-05,25
32005324,71876791,Callao,351,2023-06-22,31
16311732,36414724,Callao,467,2023-01-25,37
94938307,83180713,Chancay,171,2025-07-28,23
49636604,44794249,Chancay,117,2025-12-23,21
75152634,40815331,Callao,380,2024-07-08,44
16091715,67994626,Callao,327,2024-09-29,30
14948538,20195278,Callao,423,2024-07-13,44
86240502,16506806,Chancay,237,2025-03-18,22
86176312,55875407,Callao,304,2023-07-04,36
91890046,35176730,Callao,387,2024-10-19,33
18404266,79943880,Callao,433,2024-12-28,41
31296698,83697324,Chancay,202,2025-03-13,24
11758780,84988947,Callao,333,2023-09-01,37
77809697,99163507,Callao,352,2023-01-24,45
21866527,29102332,Callao,319,2023-05-11,38
67179709,84554366,Callao,421,2023-02-28,33
57707172,55292932,Callao,466,2023-11-30,33
66996556,50988480,Chancay,101,2025-06-20,25
34099438,73217214,Chancay,142,2025-07-24,25
21108914,99899503,Chancay,140,2025-04-17,18
80467220,77044348,Callao,481,2024-03-27,35
14367805,71628296,Callao,346,2023-10-14,40
23123749,53151722,Chancay,215,2025-12-07,25
62841261,30544921,Callao,393,2024-07-19,31
91137642,38575400,Callao,349,2023-02-02,35
54321646,17466318,Callao,464,2024-10-13,45
11182461,89223149,Callao,422,2023-05-31,32
89418844,89383304,Callao,307,2024-03-18,40
14237532,11944388,Callao,421,2023-09-13,43
46474749,30966807,Chancay,232,2025-12-27,21
91229760,71949285,Chancay,263,2025-04-22,22
92985214,17804053,Chancay,283,2025-07-09,22
86743730,30036119,Callao,315,2023-08-05,38
92523650,30166446,Callao,386,2023-03-08,41
22955689,90531679,Callao,383,2023-05-06,45
65101826,37793019,Callao,384,2024-03-18,41
82243059,85280676,Callao,398,2023-12-08,34
65852993,30737790,Chancay,151,2025-08-08,18
33176112,18184027,Callao,387,2024-12-04,36
80541667,25626449,Callao,479,2024-05-25,37
65561950,24183368,Callao,360,2023-09-08,39
94898183,76036534,Callao,316,2023-01-16,45
78015325,68335894,Chancay,166,2025-05-16,25
84660728,29445103,Chancay,109,2025-02-17,24
67641246,79790861,Callao,461,2023-09-26,30
70084578,34262157,Callao,392,2024-06-05,32
45822843,21296325,Callao,379,2023-07-29,36
56374938,89543483,Callao,379,2024-05-28,45
65772156,21485103,Chancay,110,2025-04-17,24
19007058,93006889,Callao,400,2024-06-22,41
24663544,46964798,Callao,416,2024-07-05,36
12931061,79333571,Chancay,128,2025-08-16,23
75116880,28800792,Callao,358,2023-07-01,38
86149818,14621019,Callao,350,2023-10-09,45
27180995,76411557,Callao,311,2024-12-21,40
44221297,59651673,Chancay,232,2025-05-24,23
80355302,95723138,Callao,440,2023-06-12,38
43213234,60522188,Chancay,247,2025-08-01,21
97278856,46544914,Callao,341,2024-03-23,36
84589072,90411991,Callao,324,2023-11-12,38
70451263,60808919,Chancay,173,2025-02-08,18
48159194,92911530,Callao,444,2023-06-24,45
23699996,71042863,Callao,315,2024-12-03,31
13638821,88730179,Callao,342,2023-04-04,39
39417385,42263229,Chancay,152,2025-02-01,21
46729876,63534233,Callao,384,2023-10-23,35
27525360,27137961,Callao,315,2024-08-28,32
72538994,37526790,Callao,432,2023-09-12,43
78243969,20010278,Chancay,162,2025-03-21,18
22867332,31242178,Callao,438,2024-11-08,30
99111056,68547676,Chancay,127,2025-03-21,24
17849270,38386374,Callao,385,2024-05-25,42
43615711,30622205,Chancay,106,2025-04-22,23
84030689,85589550,Callao,325,2023-06-14,41
93890353,47233549,Callao,448,2023-12-20,35
97422058,85878312,Callao,338,2023-08-05,40
78240257,78000470,Callao,347,2024-04-12,37
91427550,67263571,Chancay,152,2025-10-17,22
40265996,61273285,Chancay,285,2025-11-06,24
81593433,59435343,Chancay,255,2025-08-18,18
16067429,22044417,Chancay,109,2025-12-28,24
65889387,85085713,Chancay,251,2025-10-08,18
88708192,23501935,Callao,439,2023-06-14,43
80305167,78759636,Callao,355,2023-01-12,30
29604855,10179158,Chancay,116,2025-08-11,18
52147434,82604043,Chancay,226,2025-11-12,19
22169338,22636317,Callao,377,2024-02-15,33
30523814,21937361,Chancay,179,2025-06-07,20
62581009,86083700,Callao,383,2023-09-01,30
41789760,15959527,Callao,384,2024-06-06,41
84084529,17723251,Chancay,169,2025-06-29,24
19013086,34950446,Callao,387,2023-04-21,42
78097205,18695829,Callao,493,2023-05-24,32
50159318,51016526,Chancay,287,2025-08-31,18
81690400,94444488,Chancay,270,2025-07-28,20
78222402,10602507,Callao,382,2023-07-14,34
47331121,70933933,Callao,400,2024-09-24,45
76339554,72303503,Chancay,242,2025-03-10,21
42957430,52672656,Callao,318,2023-08-21,35
63020253,26800150,Chancay,138,2025-09-28,19
92771752,70924776,Chancay,221,2025-02-22,23
49814033,58606056,Chancay,173,2025-09-08,19
77163411,19602530,Chancay,270,2025-06-22,20
93357147,84027854,Callao,425,2024-06-10,38
47494441,26383885,Callao,463,2024-01-07,42
20775185,60056577,Callao,448,2024-06-27,45
82120082,38498443,Callao,373,2024-12-11,40
93413560,76235707,Callao,307,2023-01-18,41
69275627,21579964,Callao,405,2023-12-11,42
50143632,90508440,Chancay,150,2025-12-22,23
51031061,97730968,Callao,351,2024-08-23,38
56050288,71687751,Callao,485,2023-11-30,45
12133741,82728426,Callao,390,2023-02-05,44
46245169,46035318,Callao,453,2023-12-07,44
11885558,49994986,Callao,448,2024-06-11,38
65536432,15489022,Callao,425,2024-02-07,35
63134252,70229310,Chancay,143,2025-10-15,22
46246285,52656388,Callao,462,2023-08-23,44
92401489,41842476,Chancay,258,2025-04-22,18
42250155,60975723,Callao,455,2023-06-21,40
13546869,32015496,Callao,445,2023-01-07,40
56804929,89379170,Callao,454,2024-09-28,43
61766966,93388842,Chancay,262,2025-05-08,19
37695759,87200750,Callao,308,2024-01-24,35
79088154,98199301,Chancay,258,2025-01-24,22
43571967,15953909,Callao,433,2024-12-09,34
81748647,69063342,Callao,429,2023-06-17,36
50819722,43664192,Callao,424,2024-11-20,31
36108423,74936086,Chancay,267,2025-09-13,23
91184463,83519100,Callao,307,2023-07-17,35
87356481,72307632,Callao,403,2024-05-29,44
76308377,74376350,Callao,411,2024-09-11,44
20153158,40779658,Callao,474,2024-06-13,41
85735505,60031817,Callao,365,2023-09-12,40
14071584,63874558,Callao,410,2023-12-25,39
49587782,33200495,Callao,333,2024-10-03,39
50859300,66749052,Callao,435,2024-12-12,45
55135952,58251208,Callao,336,2023-04-23,40
21357391,59503868,Callao,349,2024-08-29,33
63919640,16369421,Callao,484,2024-12-03,42
72929091,87108399,Callao,479,2023-12-14,30
13071663,83195607,Callao,417,2024-01-14,43
32241594,12159897,Callao,313,2023-11-06,37
94037329,85827407,Chancay,109,2025-10-24,25
25966300,82687290,Callao,444,2023-04-29,33
35352641,65163733,Callao,474,2023-01-07,35
59003893,26640830,Callao,422,2024-09-26,38
35493129,39942229,Callao,385,2024-06-27,33
72440909,32621671,Callao,338,2024-07-31,42
15903902,88275753,Callao,483,2023-05-28,43
85930391,36177326,Callao,433,2024-11-08,44
16070917,61893368,Chancay,127,2025-12-16,20
34932028,35632209,Callao,383,2024-09-14,36
45253686,63861909,Callao,464,2023-07-21,35
43639689,82434828,Chancay,161,2025-09-24,22
64050444,76719073,Callao,353,2024-05-07,40
26695509,93176687,Chancay,279,2025-04-17,20
49301456,96171014,Chancay,271,2025-01-30,23
91289922,82747152,Callao,359,2024-11-11,45
89055984,28034435,Callao,319,2023-07-27,38
49227802,90821693,Chancay,173,2025-02-28,24
34109269,64266989,Callao,307,2024-09-02,45
75174037,72475485,Callao,311,2023-01-13,40
28189337,74865457,Chancay,272,2025-10-17,25
81964905,92062875,Chancay,149,2025-05-27,23
68374887,51694995,Callao,409,2023-06-04,34
78377257,57180450,Callao,363,2024-10-20,39
57715509,24622042,Callao,350,2023-07-03,38
10721392,28175671,Chancay,188,2025-01-26,18
37792568,65486539,Callao,342,2024-08-13,41
46627772,87549673,Callao,463,2023-10-22,39
21657735,65483479,Callao,300,2023-02-01,32
92359916,45024089,Callao,479,2024-12-12,45
66433520,32493236,Callao,311,2024-11-22,37
30374617,70355132,Callao,351,2024-04-29,44
80418666,65945223,Callao,337,2024-01-21,32
90188360,18108936,Chancay,274,2025-10-03,23
18528527,19144745,Callao,484,2023-08-06,36
68696483,82865848,Chancay,172,2025-08-13,18
78765938,36537163,Chancay,120,2025-12-14,21
29809453,91927034,Chancay,259,2025-03-26,18
17437576,89082725,Callao,470,2023-12-16,30
61221276,74137494,Callao,436,2023-06-23,43
46372685,83845844,Chancay,119,2025-09-10,22
87174873,65612220,Callao,340,2024-09-24,45
14835966,20940100,Callao,497,2024-11-25,44
43394607,35556487,Callao,368,2023-06-26,45
20733814,37162001,Callao,432,2023-04-21,38
61839396,91024159,Callao,483,2023-02-27,35
15405220,49550168,Chancay,150,2025-07-20,19
15392133,25291256,Callao,403,2024-03-30,40
65730510,38961203,Callao,371,2024-05-14,30
91835478,20147516,Callao,332,2023-10-04,43
39075536,64217121,Callao,352,2024-01-08,40
53002862,70764690,Callao,432,2023-11-17,30
54285051,81376904,Callao,485,2024-03-18,33
43672421,84737272,Callao,376,2024-12-08,36
95003409,26122294,Chancay,199,2025-11-24,23
27130938,45151720,Callao,432,2024-08-22,30
43981080,99216433,Callao,464,2024-03-10,32
79478932,52076412,Callao,409,2024-05-24,32
65700866,64781424,Callao,446,2024-01-25,41
67958706,16116087,Chancay,194,2025-11-10,19
10534474,46370491,Callao,405,2024-06-28,45
75091441,24222964,Callao,386,2024-01-10,35
14670746,99551385,Chancay,179,2025-03-22,24
71563606,84447860,Chancay,144,2025-02-20,24
15841092,28886473,Chancay,148,2025-05-09,19
11814728,20916758,Callao,311,2024-05-30,41
62085224,81700663,Chancay,118,2025-06-15,19
34788239,11486613,Chancay,211,2025-01-28,25
68485758,44115693,Callao,459,2024-12-08,41
55886105,45543044,Callao,454,2024-08-23,41
28456958,48520658,Chancay,170,2025-10-01,22
48211853,92734418,Callao,489,2023-12-19,33
33166370,20126655,Callao,455,2024-04-03,30
50577176,89468193,Callao,342,2024-03-02,40
55066490,74176201,Chancay,130,2025-07-08,21
53537027,77186345,Callao,306,2024-08-11,43
76179709,33702368,Chancay,100,2025-09-12,21
23574681,87220973,Chancay,189,2025-05-30,22
39691219,20389291,Callao,341,2024-02-12,40
89923545,79338084,Chancay,156,2025-05-30,24
25417996,29159597,Callao,392,2023-08-08,41
73004782,92246468,Callao,347,2024-03-06,33
35693590,62654911,Chancay,125,2025-08-10,20
83356603,65529072,Chancay,132,2025-03-08,24
37442321,60118424,Callao,470,2024-05-21,36
55382200,71298166,Callao,348,2024-04-22,44
42525412,52506589,Callao,312,2023-01-08,44
43435844,43895358,Chancay,283,2025-07-30,21
98284630,22260022,Callao,393,2023-10-17,31
36076251,51519268,Callao,371,2023-07-03,34
37476254,70802031,Callao,428,2024-11-13,36
42076210,96090845,Callao,459,2024-04-23,42
38244134,75017262,Callao,311,2024-03-11,33
51968441,92010079,Callao,374,2024-12-14,33
44108920,83725780,Chancay,210,2025-01-24,24
76082940,67627430,Chancay,153,2025-08-17,22
85328019,87405486,Callao,393,2024-05-28,38
44736930,24285709,Callao,462,2024-07-06,32
93279906,61157430,Chancay,169,2025-01-25,20
97384532,14738861,Callao,322,2024-10-01,33
97286488,70979060,Callao,323,2024-05-18,40
71068474,56406125,Callao,392,2023-10-11,44
73229343,27289955,Callao,318,2023-12-19,38
37672632,89323130,Callao,328,2023-05-30,35
63524417,45525853,Callao,500,2024-04-14,36
17835613,24219223,Chancay,233,2025-05-11,25
86573421,90004059,Callao,433,2024-05-09,30
90334358,76701790,Chancay,134,2025-02-21,25
41543016,62548375,Callao,496,2023-03-13,35
44114722,32141895,Chancay,174,2025-02-02,23
90545687,20252761,Callao,477,2024-02-03,32
78986373,91411807,Chancay,108,2025-10-06,22
40388411,69185131,Chancay,112,2025-08-27,25
11944805,21795888,Callao,309,2023-04-21,36
55803411,81117291,Chancay,216,2025-09-29,20
78357465,51295737,Callao,431,2024-07-26,36
73232850,20452763,Callao,329,2023-10-27,38
41551838,86894482,Callao,442,2024-01-13,32
58774967,10099496,Callao,338,2024-10-20,34
95774176,83624339,Chancay,194,2025-03-15,22
39483452,90315319,Callao,495,2024-03-06,40
86854424,69246583,Callao,431,2023-05-02,33
54025168,48644930,Callao,326,2023-11-05,39
95986861,87270661,Callao,348,2023-03-19,41
62626085,94125017,Callao,364,2023-04-28,40
69212197,98101761,Chancay,138,2025-08-23,19
41165230,66556380,Callao,457,2023-02-23,31
18947878,92563316,Chancay,145,2025-08-17,22
82892524,71693364,Callao,457,2024-07-04,36
77799626,20510876,Callao,433,2023-06-25,41
49894616,13205383,Callao,347,2023-06-30,45
91595280,78123401,Callao,405,2024-11-26,39
89126306,55364820,Callao,336,2023-09-02,31
55142883,53438904,Callao,399,2023-08-01,42
61535112,95729620,Callao,415,2024-02-10,36
76302549,24440142,Chancay,150,2025-03-25,20
32614808,42342953,Callao,432,2023-01-23,33
38788050,11596968,Chancay,276,2025-10-31,21
53150640,82850944,Callao,416,2024-07-06,32
63464563,89095401,Chancay,282,2025-05-07,18
21257997,18534087,Callao,304,2023-11-02,32
69719032,20581635,Chancay,297,2025-08-20,21
14581458,21637543,Callao,467,2023-01-26,33
51824229,28611248,Callao,351,2024-06-01,39
56142251,33735603,Chancay,161,2025-08-05,22
76960965,21846236,Chancay,247,2025-12-13,25
31918719,68669945,Chancay,261,2025-09-15,20
39061683,81837119,Callao,462,2023-09-06,42
65059186,36877034,Callao,389,2024-02-09,38
89822830,33172408,Chancay,202,2025-03-09,19
95891752,94721533,Chancay,289,2025-12-02,23
37601432,45223321,Chancay,283,2025-06-28,19
99356725,83940803,Callao,338,2024-05-02,36
90679594,76171293,Callao,490,2024-03-08,39
56002779,57045761,Chancay,240,2025-10-18,21
44149782,53273511,Chancay,136,2025-12-07,19
38858739,57766443,Chancay,203,2025-04-24,21
94028413,14216206,Callao,357,2024-07-24,32
60659473,49199860,Callao,351,2024-04-12,37
12328467,56257656,Callao,368,2024-06-04,39
28049075,70604549,Chancay,188,2025-05-22,22
59471389,55816378,Callao,459,2024-12-06,30
74066646,44167165,Chancay,297,2025-08-22,19
60803329,17856350,Callao,493,2023-08-20,32
22146483,73522251,Chancay,274,2025-12-15,25
59001967,97835925,Callao,332,2023-04-24,38
18184388,16946443,Chancay,295,2025-07-25,24
85662512,74898898,Callao,309,2024-01-05,42
17757841,24784920,Callao,493,2024-01-16,32
98419315,80336264,Callao,487,2024-09-03,36
91723735,76934373,Callao,399,2023-09-05,31
15580459,68698674,Callao,485,2023-03-23,30
85433179,45812488,Chancay,181,2025-04-20,24
95662960,19794882,Chancay,143,2025-11-19,19
55740795,24942598,Callao,336,2024-01-02,33
83004354,49985933,Chancay,293,2025-05-13,19
74954730,77594759,Callao,338,2023-08-19,34
38057550,79816954,Callao,471,2023-10-11,35
56065224,36294568,Callao,486,2024-12-25,35
72980814,34999519,Chancay,141,2025-06-04,23
51975470,54150574,Callao,457,2024-01-25,31
65522880,99923023,Callao,470,2024-12-22,38
74354104,84169379,Callao,364,2023-12-08,39
87846588,40307084,Chancay,157,2025-02-11,18
14438373,94150796,Callao,334,2023-07-23,37
49656666,56044408,Chancay,118,2025-11-30,24
89689392,37783282,Chancay,216,2025-11-09,20
12435638,28732241,Callao,415,2024-08-04,45
18307944,65604545,Callao,443,2024-11-24,36
98615668,38939054,Callao,417,2024-02-22,43
92001317,82651019,Callao,335,2024-05-26,30
93129459,51726470,Callao,500,2024-07-09,36
21827405,26422853,Chancay,114,2025-11-09,20
92297706,79701854,Callao,409,2024-11-04,31
74772535,68371120,Callao,383,2024-03-29,38
90241480,94049336,Callao,497,2023-12-07,41
21258996,66911603,Callao,464,2023-01-22,42
36984115,26781490,Chancay,144,2025-12-21,23
60576314,79730871,Callao,380,2023-05-12,35
52707642,47303635,Chancay,155,2025-01-18,23
69275454,40848711,Chancay,171,2025-06-08,23
47438102,45434657,Callao,473,2024-11-09,40
23469847,33122149,Callao,481,2024-12-16,36
71197100,51538021,Chancay,209,2025-05-24,22
24450266,61961615,Chancay,143,2025-04-01,20
80937022,70813833,Callao,498,2024-09-09,42
94178571,96681773,Callao,349,2023-11-05,44
11956827,45330429,Callao,437,2023-02-23,30
48733429,70095722,Chancay,168,2025-03-03,19
19805058,45622050,Chancay,201,2025-12-16,21
77280048,46731112,Callao,473,2023-08-23,34
31654212,21378121,Chancay,164,2025-05-22,24
14368879,89874243,Callao,448,2023-05-27,41
16445731,19159787,Chancay,298,2025-10-01,18
46222950,76802992,Callao,326,2023-04-04,34
34461533,25877113,Callao,351,2024-02-08,34
81860475,66913711,Callao,378,2024-08-04,41
